-7.9089,4.1649,8.9161
4.0038,6.0518,7.2215
-8.4383,3.1216,9.0393
-7.0415,5.3132,8.7924
4.7788,5.3255,7.1593
5.5609,-1.7262,5.9726
-6.1875,5.7854,8.6635
-9.681,-0.55177,9.4894
0.42197,7.3156,7.7691
2.1182,-11.303,11.165
-7.93,4.4102,8.8884
-7.0683,5.06,8.8184
11.561,-4.4901,12.186
12.132,-2.0757,12.399
8.3908,-8.3536,11.801
10.853,-5.0011,12.151
-9.5653,-0.41222,9.4367
-8.4766,-5.1958,9.9449
-3.3741,-10.584,10.657
4.4669,-3.3622,5.6359
4.8828,4.7909,7.0278
-4.9421,-9.2815,10.515
1.9082,7.0755,7.5866
9.5428,-6.9273,11.941
4.11,5.9448,7.231
2.215,-4.6998,5.0847
2.5837,7.5562,7.5074
-8.6841,-5.2253,9.956
4.3809,13.223,13.846
2.3986,-11.229,11.207
5.7476,-9.9196,11.478
-8.2312,-4.9363,9.9811
-9.7407,-3.3258,9.7391
11.602,5.0171,12.966
-4.8555,7.5109,8.4173
-8.5388,3.5134,9.0296
6.2042,2.5605,6.6751
8.9885,-7.6621,11.85
-8.705,-4.066,9.8648
-1.9595,7.6524,8.0807
3.8082,-10.679,11.319
4.9516,-3.066,5.7418
0.27832,-5.0633,4.7747
-6.2399,-8.4463,10.342
-0.55026,-10.89,10.925
-7.4853,-7.0278,10.179
9.8102,8.5578,13.288
-3.1264,-10.153,10.707
-9.0989,-2.4706,9.6657
4.7258,5.7327,7.1593
2.1948,-4.4268,5.1947
6.7828,-9.5527,11.611
6.0744,0.041568,6.2608
3.8279,6.5049,7.3551
4.193,5.4575,7.1574
-9.2356,-4.152,9.8686
-8.9168,-3.7741,9.8137
10.947,-5.2889,12.14
12.24,4.5004,12.908
10.915,-5.0039,12.135
3.9662,13.149,13.849
5.9425,0.88879,6.4133
8.052,10.708,13.483
2.1353,-4.988,5.1379
5.0563,4.0501,6.9804
0.35627,-4.8192,4.7958
0.45589,-11.525,11.042
10.222,8.3004,13.24
-7.8341,-6.6652,10.107
6.1436,-0.59032,6.1776
-9.6063,-0.46279,9.4471
-8.0918,-6.2415,10.063
6.5585,1.5689,6.4868
0.85056,7.7322,7.7679
4.9045,-10.467,11.461
-8.4387,-4.7125,9.9236
6.0004,-1.4573,6.0534
-3.2128,7.4046,8.2972
-4.7967,6.9283,8.45
-7.4961,-7.1654,10.148
1.3321,-5.1435,4.8952
-7.6032,-7.052,10.156
8.1206,10.936,13.498
5.169,-3.0748,5.7196
6.885,-9.4058,11.613
3.8366,13.164,13.859
-5.0074,-9.2779,10.451
5.6552,-10.013,11.495
1.723,7.4802,7.5658
-8.4052,3.3735,9.0386
2.108,-4.4136,5.165
-4.138,7.3986,8.3442
-2.2805,8.0789,8.1215
3.0245,6.5982,7.4228
12.503,-2.0612,12.41
-8.3099,4.1202,8.9585
11.741,-2.8194,12.315
10.724,-4.7806,12.16
3.6871,6.7849,7.3792
2.8791,-4.2954,5.3562
2.4281,-4.8966,5.2301
-2.5403,-10.572,10.721
-6.5446,5.8389,8.7112
10.645,8.4869,13.247
-6.1537,6.0725,8.6455
6.0549,-0.78906,6.1644
-9.2139,-3.5106,9.8018
7.2135,11.082,13.544
-0.60761,-10.93,10.942
-4.2872,6.8028,8.4319
4.8067,5.5435,7.1533
12.726,1.434,12.704
6.4594,11.905,13.619
-3.0579,7.8566,8.2655
3.4342,-4.1628,5.3465
6.6021,0.7747,6.4238
-7.8524,-6.7952,10.139
6.5345,1.0973,6.4643
3.2378,7.4024,7.4592
-8.1132,3.577,9.0635
-0.96489,7.9809,7.9826
1.0513,7.6755,7.711
-8.6608,3.4145,9.047
5.5351,4.6152,6.9356
1.2574,-4.732,4.9739
-0.74914,-10.95,10.918
6.1199,-0.7637,6.2091
11.799,-3.1741,12.277
-5.3946,6.4871,8.5632
0.58988,7.8592,7.798
8.3315,-8.4537,11.743
8.191,-8.9,11.747
6.4801,0.61753,6.3519
5.225,-2.5186,5.8202
6.1887,0.81584,6.3527
-3.794,-10.024,10.626
12.245,0.87614,12.647
-9.635,-0.39238,9.5198
6.4651,0.0099256,6.2747
4.8459,-10.209,11.445
10.366,8.6413,13.261
6.1255,2.9509,6.7721
12.197,4.6591,12.921
6.0463,2.9914,6.7089
12.737,0.18054,12.598
12.458,3.2832,12.811
-9.4592,-2.4313,9.6451
-8.7544,2.0173,9.2114
11.546,6.7589,13.099
3.5969,-4.7315,5.3257
-9.2693,-0.89728,9.5139
-4.3733,-9.8313,10.563
6.3478,-9.286,11.626
5.4632,3.9165,6.8801
0.82354,-4.8141,4.9185
5.6731,-1.6253,6.0223
10.017,-6.9141,11.965
3.9567,13.114,13.852
-3.9409,7.2858,8.3578
0.8983,13.908,14.075
0.48254,7.3357,7.7886
5.856,-1.9008,6.0051
-3.9393,7.2654,8.3386
-8.7251,-5.8396,10.015
-3.4471,-10.074,10.686
-8.8184,-3.872,9.8169
0.98717,7.6878,7.6811
6.5268,-0.5816,6.214
6.0307,-0.85913,6.1508
5.6407,-1.7101,6.0031
4.5541,-10.386,11.402
-8.6752,2.9032,9.0936
5.3015,-2.5887,5.7799
3.3506,-11.243,11.318
5.94,0.90043,6.4087
11.96,-3.0085,12.287
-9.6721,-1.1955,9.5563
-8.584,-4.3496,9.8813
6.2499,2.4965,6.6713
10.795,-5.2469,12.107
-9.2788,-2.3521,9.6744
-7.9057,-6.0892,10.094
-6.3656,6.0563,8.69
5.7253,-10.297,11.509
3.487,-4.0531,5.4017
-6.6749,-8.2353,10.319
12.476,3.4167,12.836
-7.9646,4.0701,8.9422
-1.6494,-10.703,10.863
2.3353,7.671,7.5726
-5.1312,-8.7932,10.437
3.8644,6.1771,7.341
11.727,-3.8644,12.248
11.411,-4.4889,12.216
5.7956,12.354,13.704
-7.6885,4.32,8.9002
-8.197,3.9619,9.0184
-6.1586,-8.4551,10.366
12.416,1.1818,12.654
1.5053,-4.5902,5.0064
6.1853,1.0882,6.4774
6.8029,11.655,13.606
6.644,11.669,13.646
-8.2231,3.6381,8.9817
12.139,-2.5002,12.354
8.3189,10.692,13.467
0.49332,-11.108,11.053
-2.9519,7.5179,8.2215
-5.4102,6.6624,8.536
-7.5594,4.8551,8.8482
1.1322,-11.074,11.109
-8.3226,3.1027,9.0956
5.9753,12.214,13.697
-1.479,7.8533,8.0553
-0.50014,7.9163,7.9076
10.885,7.7918,13.156
-9.2923,-3.8465,9.853
8.3588,-8.3818,11.774
5.2179,-2.3432,5.8893
-7.9019,3.6072,8.984
3.5431,-4.0623,5.4169
-0.38179,-11.136,10.964
3.8714,-10.7,11.344
9.3033,9.0771,13.373
-0.84228,-10.762,10.933
2.3664,-10.963,11.216
12.716,2.4686,12.759
-9.1442,2.6662,9.1223
-8.1789,3.7179,9.0334
12.118,-3.15,12.31
12.536,-0.8989,12.486
6.4928,1.4784,6.5072
1.2773,-4.7662,4.9544
2.8789,-4.4484,5.2479
5.9038,-1.4767,6.0595
6.1123,0.51036,6.328
-4.0484,-10.281,10.611
1.5878,-4.738,4.9906
-8.7467,2.3036,9.164
1.1122,-10.966,11.107
5.391,-2.6946,5.7942
5.5295,4.1479,6.9372
2.7139,6.4273,7.4369
6.417,0.2911,6.3406
0.94074,7.7003,7.7632
12.008,-3.9444,12.263
2.3312,7.0928,7.5364
10.13,-6.2043,12.022
-8.9938,-4.5511,9.9221
-8.5895,-4.9194,9.9402
6.692,-9.5698,11.599
10.309,-6.495,12.004
10.541,8.224,13.203
5.7319,-1.8452,6.0146
11.262,-4.2147,12.196
6.3773,1.2785,6.4976
1.2533,-4.7352,4.9855
5.6466,-2.113,5.913
5.6659,-1.7914,5.9728
5.3933,-2.2374,5.9217
7.8025,11.276,13.527
4.0478,5.9741,7.2875
7.1378,11.483,13.597
-2.5453,-10.274,10.727
12.261,4.4187,12.936
-2.6101,7.9209,8.172
5.5551,3.9864,6.9385
6.4708,1.1996,6.4778
-9.1946,-4.3005,9.855
4.9821,5.2748,7.1168
1.8226,7.1011,7.5947
1.0276,-4.8523,4.8589
-6.6249,-7.0438,10.249
4.6917,12.818,13.784
12.322,1.8519,12.722
0.23633,-4.1273,4.7872
-3.3134,-10.057,10.688
-1.8275,7.6228,8.0986
5.1397,-3.2534,5.7874
-8.9727,-3.7582,9.8095
-5.7876,6.3443,8.6371
-9.4736,-1.5325,9.5859
11.461,6.2341,13.064
5.9386,-0.85623,6.1204
-7.3143,4.9876,8.8091
2.8612,-4.318,5.2688
-3.4825,7.5221,8.3035
5.7011,-9.8245,11.521
4.3531,-3.41,5.6089
-0.011774,-11.186,11.001
2.5604,7.04,7.5059
-6.3327,-8.3935,10.354
6.0276,-1.2419,6.1436
-7.0687,5.3669,8.8251
0.030021,-4.6678,4.8319
5.6357,3.7974,6.8709
4.0855,5.5855,7.1975
-9.3709,-1.1375,9.5321
6.263,3.0098,6.7395
-0.72028,7.7723,7.9744
8.2169,-8.6035,11.76
-5.7339,6.4334,8.6107
2.6548,-4.6023,5.2378
-4.0153,6.9058,8.3883
-9.4315,2.1765,9.1843
12.094,-1.0504,12.491
1.9755,7.4069,7.5742
12.477,-1.2633,12.458
-7.9728,-6.0733,10.044
2.8347,-4.2663,5.2249
4.1981,5.6284,7.163
-6.6041,-7.9127,10.265
-8.6947,1.8134,9.2338
6.2965,1.869,6.5846
5.1318,4.5855,6.965
11.189,-5.9268,12.066
-4.8942,-9.7335,10.53
6.0471,-1.0381,6.0708
5.0805,-10.455,11.462
-5.0645,6.7695,8.4965
-8.1329,3.0565,9.0703
4.1054,-10.551,11.378
-4.8507,6.2936,8.4937
0.9921,-5.1545,4.848
3.656,-4.0161,5.4159
-6.5793,-7.7407,10.283
-7.5371,4.3496,8.9159
8.5013,10.045,13.446
4.326,-3.3799,5.6067
-3.2883,7.2115,8.2506
-8.7362,-4.283,9.8583
5.1799,-2.8433,5.7649
10.547,8.259,13.237
-3.6122,-10.185,10.681
10.176,8.3444,13.246
-3.7106,-9.8363,10.655
0.32959,-5.0646,4.8465
1.1672,7.4052,7.6951
4.9587,-2.6616,5.7667
-3.5094,-9.9621,10.645
3.0491,-4.6425,5.2846
0.5748,-11.024,11.065
-8.9571,1.6347,9.2121
1.8894,7.4948,7.5921
-9.3903,-1.3575,9.5787
4.5024,-10.701,11.376
11.914,-2.2212,12.38
1.2655,7.9033,7.6888
1.6794,7.4583,7.6463
-1.2111,7.9876,7.9637
0.18317,-10.858,10.992
12.456,3.4966,12.828
9.773,-7.0971,11.892
12.109,5.28,12.967
12.266,4.8693,12.924
6.6395,0.51321,6.3409
12.503,2.1075,12.726
5.3486,12.686,13.756
9.886,-6.5731,11.971
12.09,4.5713,12.959
3.2039,-4.1294,5.3477
-2.0697,-10.993,10.808
0.47609,7.5757,7.7669
-2.6386,-10.433,10.748
11.802,5.3099,13.004
-3.0437,7.2765,8.2338
9.6686,-6.8554,11.939
6.2529,0.33674,6.2966
-9.3297,-2.0505,9.6107
-3.689,-9.749,10.626
5.0971,-9.8491,11.441
1.9045,7.6289,7.6001
4.2903,5.4981,7.1976
9.8166,9.5571,13.346
-4.9481,-9.0164,10.509
4.2177,-3.4902,5.5905
-3.9678,-9.964,10.628
6.3125,1.1487,6.5222
10.388,-6.2892,12.035
12.231,3.719,12.86
-0.036233,7.4999,7.8563
5.4843,-1.5791,5.9886
9.4376,-7.0002,11.927
0.84104,7.6385,7.7153
4.9075,5.1745,7.091
6.4554,2.1344,6.598
3.1335,-4.5061,5.3628
-8.9297,-4.4925,9.914
-5.461,7.0004,8.5182
8.4502,-8.506,11.782
-9.189,1.2768,9.304
-3.8589,7.3199,8.3389
3.1189,-4.4877,5.2912
5.7753,2.8094,6.7264
-8.7364,-4.0758,9.8383
-6.032,6.3819,8.5826
10.818,7.5914,13.204
2.6997,-4.632,5.2429
-7.7673,4.5238,8.8924
-9.0345,-3.0962,9.7812
5.8757,-1.8965,5.9759
-9.1385,-3.8871,9.8107
12.642,2.7428,12.793
6.6297,1.5664,6.5787
6.3648,-0.79252,6.179
3.1725,-4.5807,5.2909
-0.75096,-10.852,10.943
0.6282,-4.6792,4.8877
2.5289,6.8123,7.456
3.5863,13.789,13.89
9.3474,-7.7547,11.919
5.066,4.3113,7.0091
1.3814,-10.965,11.141
5.7468,-1.4331,6.0116
-3.7279,-9.8557,10.648
12.517,3.1326,12.79
10.478,7.9009,13.193
-1.191,7.7376,7.9957
-9.1886,0.85563,9.2958
1.666,-11.042,11.117
4.1679,-10.57,11.349
-8.5122,3.2319,9.0561
-2.0303,7.393,8.1456
3.7266,6.4805,7.3538
3.4063,-3.8059,5.4306
-7.8361,3.9908,8.9029
6.2183,-0.21759,6.2741
-4.6115,7.1584,8.4705
9.0572,9.4455,13.389
-9.2196,-0.90026,9.5316
9.6261,9.089,13.328
4.6665,-3.5589,5.5788
1.2502,14.407,14.072
4.0561,-3.2997,5.6213
1.6244,7.4965,7.6637
10.797,-5.2061,12.114
-6.239,-8.6158,10.39
-8.7762,2.8617,9.1035
2.6917,7.1288,7.5222
5.5765,-1.9562,5.9675
2.9167,6.998,7.4928
6.3454,0.20025,6.2828
1.2841,7.7396,7.701
4.6777,-3.0299,5.7476
12.352,-0.4121,12.555
3.6144,13.277,13.869
5.9321,2.9641,6.7695
4.0864,-10.764,11.367
2.0489,-4.4378,5.0801
-4.9602,-9.3421,10.521
0.40862,-11.423,11.021
1.5169,-5.1235,5.063
-0.070301,-4.5807,4.7438
5.9408,-1.323,6.0551
12.75,3.5823,12.84
3.9388,6.6023,7.314
-9.7128,-2.9628,9.7235
-9.558,-2.0547,9.6342
-8.244,-6.1663,10.062
-0.22699,7.5898,7.8511
-5.6372,6.0732,8.6087
-5.9548,6.3111,8.6175
1.8,14.012,13.986
2.7834,-4.6038,5.2566
-4.7996,6.7014,8.4497
11.026,-4.5538,12.17
-6.4143,-8.4116,10.312
1.5135,7.3022,7.63
10.55,7.6626,13.212
4.1537,-3.7259,5.5901
0.68837,7.5983,7.7191
11.322,6.6698,13.072
-0.98818,-10.693,10.909
1.9527,-11.096,11.164
-8.7752,2.2319,9.1792
5.7708,-1.7309,6.0436
6.1423,12.195,13.675
11.57,5.8641,13.031
-7.3202,4.764,8.8352
12.303,0.1222,12.582
0.71127,7.8975,7.7768
-2.6213,7.4719,8.1773
11.376,-4.1022,12.204
4.6954,-2.9845,5.6484
5.7758,12.169,13.683
0.22131,-4.6761,4.7263
2.4107,7.0177,7.4964
2.3408,-4.678,5.1691
-7.6677,4.3429,8.8851
11.057,-4.9329,12.157
9.8259,9.2692,13.322
-9.062,-2.8515,9.7382
11.932,-3.5341,12.291
-8.2788,-5.5513,10.015
8.377,-8.1595,11.789
0.046306,-4.5116,4.7994
-9.2272,2.0988,9.206
5.1984,4.6072,7.0717
1.784,7.2645,7.6145
4.1988,13.017,13.826
6.1605,2.4955,6.6803
-9.4031,-1.9354,9.6178
5.7812,3.8071,6.8381
-7.9587,-5.9363,10.058
0.16649,14.505,14.12
5.3907,-1.8337,5.9552
5.8012,12.429,13.71
5.7223,-2.1465,5.8799
6.2555,1.0669,6.4676
-1.8542,-10.715,10.806
5.4998,-2.129,5.9204
3.8011,-4.213,5.4788
-0.68484,-10.986,10.925
1.166,-4.9998,4.9706
2.0635,13.699,13.997
-9.2411,-3.655,9.7955
-3.1358,7.3205,8.2357
4.2428,-10.675,11.373
6.8496,12.001,13.642
-3.6919,7.7555,8.3153
2.5658,-10.622,11.243
-5.6936,-8.5728,10.387
10.241,-6.2952,12.019
-6.5115,-7.5941,10.29
-3.3223,7.6453,8.2578
12.49,1.8373,12.73
5.6031,3.5376,6.8399
11.67,-4.1752,12.224
0.50497,13.821,14.108
3.2469,6.4435,7.3637
4.4369,-10.131,11.408
-0.10887,-10.813,10.976
-6.1633,6.444,8.6221
-9.28,0.17066,9.4085
5.9662,12.121,13.658
6.0122,12.607,13.696
6.6984,-9.4961,11.62
-3.9605,7.4444,8.3379
2.0852,-4.8892,5.0902
-7.4011,-7.5767,10.206
-8.4463,-5.8602,10.035
-1.3436,7.9263,8.0599
11.589,5.7605,13.008
-3.9824,-9.7466,10.598
-4.0212,-10.012,10.594
2.664,7.1925,7.4997
3.5945,-4.127,5.4162
2.6188,6.8331,7.4805
5.7345,4.0143,6.9248
-0.77975,7.6694,7.9724
12.653,1.8656,12.709
5.8163,-0.24163,6.2238
6.0544,-0.45355,6.2002
-9.5885,-0.63623,9.5064
-5.5811,-8.5764,10.398
6.4311,-0.29355,6.2335
-3.1767,-10.313,10.701
12.91,1.5941,12.666
10.756,-5.8181,12.085
4.4824,5.8421,7.2059
0.90289,7.8105,7.6784
6.2415,1.1616,6.439
-8.0008,4.4446,8.9297
0.46785,7.7642,7.7913
3.6217,6.3198,7.3496
8.1131,10.791,13.494
-5.158,7.106,8.4794
-3.1425,7.6592,8.2884
-6.4568,-8.0133,10.3
3.325,-4.7062,5.358
6.4655,2.3914,6.6467
5.8463,-9.5318,11.532
-7.6991,-6.4376,10.133
6.5793,2.4088,6.5995
12.869,1.3637,12.662
-6.8515,5.415,8.706
-8.5634,-4.1203,9.8465
-9.286,-2.4648,9.6884
6.2615,0.95019,6.457
3.7692,-3.9249,5.4823
-8.6708,2.7603,9.0864
1.3025,-4.7088,5.0004
-6.9991,5.326,8.812
-8.1519,-5.397,9.9701
-2.5357,-10.292,10.733
1.7153,-4.6587,5.0349
4.6887,-10.48,11.403
6.1364,0.11101,6.3082
-6.2419,-8.0974,10.305
-5.146,-8.9236,10.443
9.7994,-6.6614,11.992
2.5062,-4.4493,5.2428
12.823,2.2443,12.768
-3.8723,7.0205,8.3342
-5.018,7.3002,8.4787
0.12856,7.6483,7.7794
-8.6203,-4.982,9.9468
2.525,6.9735,7.4967
-2.5843,7.5792,8.163
-1.4812,8.2528,8.0021
-3.4806,-9.8377,10.652
0.34006,-11.061,10.975
0.9396,14.151,14.063
6.805,11.937,13.613
-1.1955,7.7244,8.0143
6.1914,1.9105,6.5314
9.3136,9.8,13.379
3.0446,6.9931,7.4332
-8.9008,-4.5568,9.9041
9.2109,9.8116,13.377
4.3131,-3.9761,5.5611
4.4872,5.6812,7.1411
-6.7213,5.1149,8.7372
-7.5342,-7.1134,10.157
10.545,7.7207,13.19
6.2392,2.9814,6.7691
3.9797,13.181,13.826
-7.0006,5.3076,8.8026
10.689,-5.1774,12.109
-9.4293,-2.188,9.6626
0.37325,7.9786,7.8346
-6.9585,5.442,8.7801
4.962,-9.9973,11.478
9.3175,9.5536,13.347
11.096,6.8615,13.101
5.5297,-1.6407,5.982
5.3708,-2.3563,5.8425
11.122,7.0843,13.133
-1.6516,-10.776,10.868
2.5576,-4.7151,5.092
-9.4353,-0.46121,9.4692
10.649,7.6305,13.142
-3.9929,7.8678,8.3478
2.7125,6.7701,7.4649
5.4078,4.2583,6.9181
6.0929,1.9926,6.6063
-3.2957,7.4715,8.2967
-6.394,-7.8922,10.318
4.16,6.0731,7.2419
-4.3058,-9.4117,10.579
11.856,-3.6513,12.295
4.6456,-3.538,5.6923
6.2377,-9.3858,11.585
-2.2041,-10.707,10.825
-8.8938,2.3039,9.1859
7.8965,11.217,13.505
4.2573,-3.5385,5.6213
-6.215,-8.4311,10.359
5.6704,4.0478,6.9137
1.5063,-4.8583,5.0171
-7.2842,-6.634,10.177
12.727,0.85733,12.65
-8.406,-5.32,9.961
12.643,0.82567,12.628
6.0645,2.3385,6.644
-3.9557,-9.7446,10.568
6.6766,0.42152,6.3525
2.742,7.1228,7.4412
0.88673,-4.8457,4.8868
3.2924,-10.379,11.324
6.2077,12.207,13.686
8.2584,-8.104,11.772
8.6948,-7.8157,11.844
-9.6385,-3.5028,9.8215
2.9758,6.6384,7.3708
5.6229,5.0568,7.0203
2.8184,6.6496,7.4109
4.8467,13.076,13.79
5.5277,4.086,6.8866
-9.1083,-3.2613,9.7765
6.4376,2.0351,6.6445
-7.0337,4.9731,8.8031
6.1203,-1.1497,6.0527
-3.1283,7.3187,8.2522
11.256,-5.1811,12.192
12.555,-2.5525,12.373
10.648,8.3684,13.23
-9.359,-3.8635,9.8053
12.059,-1.6052,12.421
4.5219,-10.511,11.389
2.1027,-4.6282,5.1196
6.0246,-1.1447,6.0879
5.6379,3.6787,6.9115
5.0031,4.6379,7.0375
6.3766,0.039597,6.3173
5.9408,4.2097,6.9277
3.7577,6.3322,7.3085
5.7792,12.386,13.681
-1.4727,7.6334,7.9797
2.6506,7.3208,7.5146
-5.2738,6.7557,8.524
2.2477,7.4714,7.5609
8.9448,-7.742,11.85
-2.2634,7.7047,8.1029
5.6712,-1.8649,5.8895
-4.3216,-8.8266,10.529
-1.6152,7.5951,8.0631
-2.1568,7.9039,8.133
3.2486,-4.3344,5.3579
12.344,4.0851,12.885
-8.3909,3.5651,9.028
3.4333,-4.3129,5.4439
10.436,8.3562,13.241
3.4123,6.4844,7.3673
-4.9886,-9.2949,10.498
-0.76245,-11.262,10.95
6.4483,2.0928,6.5976
5.1032,12.764,13.76
-0.27174,-11.078,10.981
-9.3597,-3.6407,9.814
12.287,4.4799,12.902
-8.5371,-5.1822,9.9624
1.1017,-4.8443,4.9141
-9.0878,1.2722,9.2615
12.288,-2.8036,12.327
7.0168,-9.1557,11.649
-7.9176,-6.3364,10.106
0.424,-4.6164,4.7971
5.6729,-10.154,11.482
-8.0104,4.2974,8.9481
-0.70608,-10.719,10.929
8.6557,-7.7698,11.811
11.841,-3.2914,12.297
1.3383,-4.9822,4.9872
10.427,-6.1279,12.062
-8.2587,-6.047,10.06
3.4883,-4.0009,5.4298
4.9269,5.1411,7.0839
5.7736,-2.1256,5.9702
-8.5079,-5.4476,10.032
-8.7654,-4.1191,9.811
3.1983,-4.2028,5.362
1.4948,14.43,14.028
5.206,5.0627,7.0789
1.2263,7.8217,7.6857
2.4057,7.2268,7.546
1.8508,-4.8437,5.1086
-9.6704,-2.5954,9.6877
4.7766,5.2304,7.1253
-5.649,6.739,8.5644
6.6674,11.688,13.642
8.9357,9.4931,13.376
5.5153,-2.2781,5.8551
-6.7611,-7.7307,10.291
-1.8521,7.9851,8.102
5.5954,-10.337,11.492
-9.3589,-2.1128,9.6467
4.5372,5.2354,7.1708
-9.498,0.5352,9.3596
12.637,2.936,12.778
6.0284,-9.8393,11.54
6.5651,1.8028,6.589
6.0876,-0.56628,6.1948
-2.6069,7.6447,8.204
12.807,3.2997,12.839
1.8167,-10.747,11.166
-3.3104,-10.136,10.69
5.8584,-1.7567,6.0443
3.6939,-3.7052,5.4598
11.795,4.963,12.97
-6.2381,5.8749,8.6748
-9.262,1.0484,9.3085
-8.3647,3.0192,9.0509
-9.5383,-1.2162,9.5725
4.513,6.4709,7.2759
5.8053,3.8234,6.895
10.834,7.9501,13.19
10.178,8.7587,13.277
-5.9528,-8.7356,10.402
-2.3009,7.9136,8.1547
-6.4303,-8.6134,10.354
0.58677,-11.09,11.013
11.18,7.1095,13.143
3.64,-4.0325,5.5355
-9.0549,-3.5078,9.7924
-6.8973,5.4081,8.7504
-4.6423,-9.6331,10.529
-8.4698,-5.3819,9.9797
5.9454,3.4041,6.841
4.7493,-3.0231,5.6975
0.28231,-4.5684,4.8064
2.7904,-4.3229,5.2699
0.98182,7.9488,7.7533
10.52,-5.6288,12.059
-0.26332,7.6635,7.8742
-4.4852,-9.7521,10.552
0.76578,13.939,14.07
-1.9766,-10.085,10.82
-9.2129,-3.3455,9.7997
5.523,4.1006,6.9013
7.9388,-8.6843,11.685
11.759,6.5683,13.091
12.206,3.0855,12.816
-6.304,-8.2516,10.34
-1.3612,-10.733,10.883
9.9793,9.4242,13.336
-6.6938,5.1133,8.795
2.9951,6.7881,7.4433
-3.6104,-10.05,10.668
2.5788,6.9361,7.4967
-4.0781,-9.8896,10.575
2.3587,-4.762,5.1604
0.44561,14.262,14.086
6.2433,3.1562,6.6611
-5.4169,-9.0594,10.437
-0.89517,8.2527,7.9887
5.121,-10.043,11.477
1.1649,-4.7059,4.9762
2.8335,-4.5217,5.3424
8.6025,10.479,13.45
4.1533,-4.0438,5.5396
0.29697,8.1082,7.8452
-9.9089,-2.1534,9.6715
5.073,4.9691,7.0369
-8.6924,-3.8843,9.8291
10.635,-5.5838,12.072
-9.4663,-1.8625,9.631
8.0466,10.937,13.496
