3.1883,0.45961
1.6982,-1.88
-2.5728,-2.0895
-2.2662,-1.8999
2.3883,-1.6458
1.4922,2.0594
3.0166,-0.42391
2.1247,-2.3972
-3.3968,0.16914
-0.29652,2.9388
0.19478,2.9351
-2.6368,-0.071365
-2.1203,2.5883
2.0595,-1.9744
-0.16631,-2.8541
2.0479,1.7089
-2.2776,2.048
-2.315,-2.5483
2.7109,0.42823
1.9582,-2.2235
-1.86,2.1673
-1.8211,2.1157
3.0476,-0.0033427
1.6725,-1.6476
0.3476,-2.9224
1.9553,2.8253
0.35292,2.9943
2.1687,2.199
-2.7969,0.38057
-2.4392,2.7368
0.17613,-2.9906
1.8841,-2.5345
-2.4317,-2.0201
-2.1318,2.0648
-2.8177,-0.5486
-2.5918,1.706
-0.11322,3.7452
-2.0469,-2.3202
-2.9085,-0.1639
2.1522,1.8115
2.5331,-0.35899
-2.0978,2.47
-0.5619,3.0593
-3.1054,-0.024659
-0.15411,-3.5347
-0.28937,-3.3199
-0.52779,2.8915
0.37333,-3.1411
-0.012155,-3.1335
-0.18321,-3.5943
-0.052484,2.9894
-0.014716,2.9496
2.2016,-2.1258
2.4305,1.941
-1.6978,-2.3311
-0.4445,2.6739
2.3121,-2.2022
2.1972,2.405
2.2406,-1.7877
-2.4386,2.1692
2.0068,-2.0851
-0.74177,2.8955
2.1986,2.0603
2.0661,-2.1708
2.1205,2.1058
-0.33419,-2.9635
-0.14846,-3.1792
1.9454,-2.6413
2.268,-2.2148
-2.1271,1.9904
2.4377,-2.1194
3.1056,-0.15231
-3.4203,0.12337
0.39795,-2.5289
-1.646,-1.8744
-2.1612,-2.0934
2.5943,0.060944
2.007,-1.6281
-2.1817,2.5251
-1.9073,-2.2322
-2.7837,0.35342
-2.4233,2.6823
0.20826,-2.6102
-2.4545,2.2338
1.7026,-2.0783
-2.2602,2.4723
-2.3372,1.8223
-3.0717,-0.043448
0.38175,-2.9522
-0.10078,-3.7267
-0.091368,-3.0972
0.53296,-3.4687
-2.54,-2.217
2.2273,-1.9754
1.9275,-2.2068
-2.0702,-1.7997
-2.724,-0.14543
0.041758,-2.9346
3.0456,-0.14424
2.0801,2.3105
0.092169,3.3702
-2.2538,2.453
-2.0655,1.5788
2.2724,1.7533
-0.19907,2.6388
2.2449,0.27653
-1.7556,-1.7849
3.3234,-0.31524
-0.11886,-2.854
-1.8191,-2.1393
3.2166,0.22124
-2.3253,-2.1183
2.0803,2.2772
-0.43181,-2.8964
-2.2349,-1.9472
2.4809,0.1878
2.5614,-0.82666
-2.7104,-0.27133
3.1314,-0.17222
1.763,2.3356
-2.1736,1.927
2.3314,-2.3625
2.3402,2.1251
-0.34661,3.1464
1.9203,-2.2457
1.8515,1.9572
0.0079139,-2.9513
-3.0283,-0.36096
2.0616,2.1889
-2.1697,2.3259
-2.2927,1.9611
3.1522,0.87684
-1.9744,1.8386
1.9548,2.1687
-2.5246,-2.4118
-2.0513,1.8741
2.859,-0.32508
-2.2906,2.359
0.1642,2.9755
-3.1822,-0.17995
2.2714,1.8477
3.2386,-0.5126
0.052405,2.4317
-2.9833,0.082083
1.6424,2.4474
-2.5157,1.7771
-2.1203,-2.3811
0.21923,3.1008
-2.6316,1.9408
-2.1201,-2.2651
-0.15146,-3.229
-1.5418,2.4591
2.2467,2.3865
-0.22175,2.683
1.4807,1.8817
-0.17713,-2.5495
2.1296,1.9309
-2.1957,1.837
2.4891,1.9093
0.12325,3.1441
-1.9236,2.2292
2.3558,-1.9381
2.0885,-2.0438
-2.0239,2.0404
-0.49295,3.173
-2.1991,-2.2191
0.093864,-3.1794
-0.021809,2.7232
-1.4861,2.1378
-2.5901,-0.052184
0.060541,3.2323
-2.8072,-0.044781
2.9735,0.056628
-2.9428,-0.27185
-2.2374,2.0203
2.6839,-0.22155
0.37939,-3.1742
-2.4622,2.065
2.5979,-2.1507
-2.5761,-1.7478
1.5237,-2.2376
-0.47625,-3.105
2.3158,2.2268
-0.014805,3.2974
-0.18711,3.2833
-3.2457,-0.41506
-1.9114,2.0445
-1.5695,-2.5492
2.4961,2.1789
-1.7247,-2.002
-0.18028,3.3048
2.9892,0.18452
-2.2811,-2.0556
-3.2706,-0.66322
-2.3443,-1.8146
2.14,2.2596
-1.8333,-2.1065
1.7649,-1.5079
-0.42314,-2.8888
1.9165,-2.5838
-3.5147,-0.1596
1.983,-2.0837
-0.062479,-3.0755
-2.288,-2.353
-1.6039,2.8332
-0.33635,3.0124
-2.1733,-1.9626
-2.8409,-0.40334
-1.6309,1.9806
2.2838,2.5461
0.089192,-3.1799
-1.7771,-1.5657
-2.3423,2.3768
2.255,2.2871
2.1474,2.1907
-0.213,-2.9566
2.8601,0.43633
-3.4443,0.28009
2.7677,-0.24987
-0.36741,3.198
2.5134,-0.62106
0.10144,-3.2868
-1.752,-2.2355
-2.4507,2.4684
2.9445,-0.26949
-0.46855,3.0669
-3.5617,0.34353
-2.5862,-2.7651
-3.2196,-0.030217
3.4138,0.17785
2.2193,-1.9737
2.2557,1.7369
-2.2395,-2.8087
1.8117,2.0975
-2.4686,1.82
-1.8188,-2.2427
0.17526,2.6437
-0.1475,-3.1798
0.063067,-3.1536
-3.1693,-0.0099901
-1.8817,2.1872
-2.5139,1.8556
0.49888,-3.3278
-0.41063,-3.4575
-0.22422,-2.9475
-0.3427,-3.2336
-2.4689,2.0934
-3.2911,0.036907
-2.2307,-2.7698
-2.0174,-2.2873
0.16608,-2.9286
0.027297,2.7774
2.1463,1.8037
-3.0253,0.047778
2.086,2.0522
-1.9544,1.8821
1.5556,2.1797
-3.1752,-0.1635
2.4226,2.0282
-3.1523,0.2351
3.1947,-0.45678
2.0168,1.704
-0.47857,-2.7985
-0.47276,-2.535
2.7995,0.66318
-2.5692,-2.0223
-2.0063,2.5125
-0.085591,-3.0337
-2.7128,0.22402
-0.1126,-2.6672
-2.0799,1.7336
0.26743,-3.3335
2.5433,2.1609
2.4601,2.1666
-0.10777,-3.2312
0.10355,-2.6272
3.5215,0.24923
-2.6341,-1.8219
1.7537,-1.5028
-3.4228,0.28498
-1.8338,-2.7755
3.1612,0.21866
3.111,-0.089654
-0.14048,-3.3971
1.5969,-2.0374
2.2338,2.2788
-1.8679,2.0992
-3.1106,-0.59992
1.5691,2.8628
2.189,1.4985
-1.4162,-1.98
1.9301,2.3477
-0.1303,-2.5501
2.7105,-0.27538
1.8575,-2.1749
0.26198,2.7146
-3.1341,0.81849
2.5719,-2.1592
-1.9244,1.6789
-2.5614,2.1297
2.1831,-2.1169
2.6121,-0.050194
-1.8328,-1.9999
0.10033,-3.1013
2.2147,-1.4743
1.4523,-2.2779
2.6664,0.22673
-1.868,1.8535
-2.1979,-2.2132
-0.30025,-3.155
2.7543,-1.798
-0.79857,2.6349
-0.018455,2.9118
3.7698,-0.48752
0.46775,-2.7321
2.035,1.9876
-1.7549,-2.4762
2.558,-2.6018
-3.3898,0.31709
-2.2451,-2.2064
1.6621,1.7885
2.8174,1.6854
-2.4912,-2.1654
-2.4886,1.6518
-2.5773,-0.1117
2.1402,-2.001
1.364,2.0701
0.039076,3.0857
-0.17534,3.1404
2.1569,2.303
-1.9208,2.0434
2.4435,2.2647
0.13274,3.0005
-0.25809,2.8718
-2.4963,-2.0211
-2.8838,0.1903
2.3477,-2.0322
3.1722,0.2745
1.6433,-1.666
-2.1225,1.7215
3.0898,-0.23986
2.3956,1.9537
-0.39967,-2.9786
-2.5314,-2.0385
-2.5301,2.3877
1.8872,-1.7745
0.033813,3.1068
-2.5291,2.2985
0.027178,-2.8698
0.12623,3.5357
1.9886,-2.0484
-2.0364,2.3639
-3.0923,0.50754
1.806,2.1845
-0.12111,-3.0069
-0.23849,3.1251
-0.076475,-2.9981
-1.8494,-2.0941
-2.5605,-2.5342
-1.8513,2.7571
2.2635,2.1305
2.1705,-1.4855
2.02,-2.1916
2.1112,2.4966
2.4384,2.3653
3.2676,0.2709
1.9495,-2.5943
0.1712,3.3408
1.7247,-1.773
-0.16122,-3.0281
1.8883,-1.9405
-2.3087,2.6931
-2.8828,-0.29916
-2.5703,-2.5451
-3.1822,0.29181
2.4426,2.06
-0.11987,3.5351
-1.7739,-1.6695
2.4844,-2.0106
-1.7366,1.6538
0.4044,-3.0058
-0.35862,2.8594
0.021933,2.7398
-2.434,-2.1916
-0.18714,-3.1898
0.013394,-1.9675
-2.2443,2.3235
-2.8701,0.060581
-1.9752,-1.8842
-1.6542,-2.1145
2.0047,2.0597
2.0019,2.3845
3.4807,0.097892
3.1724,-0.052927
-0.34944,-2.7352
-3.0126,-0.1688
1.8132,-2.3367
-2.3995,-0.19105
1.943,2.3719
-2.4498,-2.3671
2.3608,-2.0213
0.099757,2.8399
-2.0938,-2.5116
3.4019,0.019276
-3.1528,-0.0091222
-2.385,2.2957
1.8286,-2.1426
-2.4837,-2.6371
2.0198,2.2589
2.7934,0.24622
1.9756,2.0122
1.671,2.4958
-2.6749,0.15039
-2.7797,2.0396
2.3823,2.029
0.038742,2.6559
2.7781,-0.14543
-2.2341,-2.0122
0.43606,2.8015
1.9479,-2.1429
-1.861,-2.2512
2.7227,2.4007
-0.14514,2.5605
-2.1626,-2.0439
2.4475,0.20788
0.074353,2.9784
-1.8742,-2.466
2.1109,-2.6133
0.27321,-2.9028
0.047573,2.5869
0.31596,3.1991
2.1775,2.029
-2.0677,-2.0178
-0.46205,-2.6559
-2.1397,-2.6507
2.3215,1.6555
-2.9488,0.10229
2.0952,-1.8768
-1.9687,0.35779
1.7726,2.4544
2.31,-2.0801
2.3432,2.0017
-2.7331,-0.5961
-3.5379,0.23659
2.9207,-0.31728
2.7331,0.0038816
-2.3979,2.3911
0.093154,2.9779
3.0447,0.19751
-2.3423,-2.1339
-3.0767,0.16778
2.4732,-2.5943
2.056,1.7779
-2.6077,-0.14927
-3.2191,0.25896
2.9791,0.11672
-0.073985,-3.2962
0.18504,3.6433
2.8861,-0.20882
-2.2533,2.1921
2.0939,-1.8615
-1.8321,-1.6045
-0.41374,-2.6596
2.0231,2.0439
1.8851,-1.9707
-0.18838,-3.1988
-3.074,-0.25387
0.13101,-2.6601
2.0697,-1.8704
2.7121,-0.47078
0.26486,3.3158
2.6931,-2.2624
1.3228,2.1915
0.058422,-3.1564
1.7966,-1.3044
-3.0888,0.33449
-2.595,0.51624
3.2443,0.080097
-0.55277,-2.6412
-1.5883,-2.7806
-2.1511,2.19
2.2486,-1.6054
1.704,1.9995
1.9856,2.2909
-2.424,2.5618
2.5155,2.3123
2.4086,2.4772
-2.1914,-1.975
2.3565,-2.03
2.7735,-0.27341
-2.0535,2.2783
2.2033,-1.7108
-2.7672,-2.6312
-1.7973,-2.1828
-0.44557,-3.1668
-2.3157,1.9762
2.3778,2.1109
3.1761,0.12117
2.1968,-2.3084
-0.24522,-3.1507
-0.21916,3.1141
-3.5806,0.13767
-0.00038947,2.8496
-1.9731,-2.3619
-2.1354,-2.307
-1.8271,2.3845
1.9835,2.3904
0.38248,2.5874
-2.9082,0.25615
-2.737,-0.23511
2.199,-1.8494
3.3878,-0.0042257
2.1269,1.786
3.0013,0.14492
2.6086,2.3357
2.6698,-2.0719
2.0654,-2.1129
-2.1244,2.0666
-2.5418,-2.1605
-2.6108,-2.0546
-1.9025,1.5481
-2.3143,-2.2696
-2.0554,2.0306
3.2614,-0.53012
-2.2203,2.156
-2.1679,1.968
1.6186,2.1581
-2.3907,-1.7479
0.54974,2.6469
2.6767,-0.54397
-1.7543,-2.234
-2.2252,2.453
1.7656,-1.7502
-2.0923,2.7396
2.2651,1.8768
2.8369,0.18348
0.37234,-3.4872
-1.3976,2.0732
2.7109,0.23863
-0.20995,-2.8041
2.6794,2.3237
-2.0718,-1.9206
3.1934,-0.13695
2.332,2.1511
-0.098529,3.3046
-2.2617,1.6755
-2.0243,2.0167
-0.18655,3.3055
-2.7769,-0.17457
2.6057,-2.1842
2.373,-2.4654
2.7556,-0.18413
-0.46804,-2.7351
2.155,2.352
0.1343,-3.3116
2.0617,-2.2834
-3.0195,-0.30277
2.1055,-2.0337
1.9699,2.0505
-1.2435,1.9235
0.97606,-2.9646
2.5053,0.10792
2.5713,1.8872
-2.1738,2.0318
-1.9546,-2.2123
2.9155,0.41968
2.5862,0.1571
-2.4795,-1.5788
-2.9035,-0.078514
3.1141,0.30784
0.37096,3.381
2.2447,1.8395
-2.0478,-1.5238
-0.18959,-2.6674
-2.4985,-2.1087
0.13663,3.0073
2.3759,2.3302
-2.654,-0.28711
0.054534,3.0005
-2.1589,-1.7783
2.3221,-2.0989
-0.25735,-2.4883
-1.4729,-2.4725
-2.7353,0.59753
3.0214,0.45647
-0.26856,-3.1529
1.3877,1.9999
-2.1588,-1.4486
-2.8262,0.04134
2.9118,-0.076731
3.0727,-0.074504
1.8373,-2.7694
2.6244,2.0919
-0.21443,3.5856
-0.23069,-2.8803
-1.9591,2.3315
2.1314,2.1666
-3.0988,0.07996
-2.1047,-2.049
2.9725,-0.61611
-1.6469,-1.7714
-1.7671,2.0628
-0.046065,-2.8121
-2.8137,-1.9447
2.1751,1.8699
2.2834,-2.4129
-2.0112,-1.8211
-0.23373,2.6651
2.3928,2.6928
1.8504,-2.3321
-0.16123,3.3579
0.12489,2.9397
2.0137,-1.9366
1.8757,1.9815
-1.7885,2.2015
-2.886,-0.40094
-1.9298,1.9818
0.18946,2.8432
-2.2271,2.4199
-0.083435,-3.3798
-2.2255,-1.6582
-2.3897,-2.2915
2.4179,1.759
1.6746,-2.3809
-0.36143,-2.6346
-0.25735,-3.0658
-2.9316,-0.47671
2.1262,2.1048
2.8837,-0.049536
-2.0171,2.2202
2.1233,-1.9585
-0.51778,3.2233
2.1392,2.8093
2.4722,-2.4228
-2.0314,-1.8882
-2.6229,-2.1199
-1.5684,1.7397
2.8604,0.22904
0.089044,-2.8025
0.2689,2.7078
2.0788,-2.0242
-3.1265,-0.80937
-0.14169,3.0026
1.9042,1.8971
-2.9195,-0.038328
2.3997,-2.598
2.1254,-1.9416
-2.4553,-2.0085
-0.40374,-2.7662
-2.0052,-1.9397
-2.3733,0.33003
3.284,0.0016905
1.5574,2.4113
3.1776,0.18731
-1.8379,-1.9029
3.2375,0.34601
3.1145,-0.32182
3.0625,0.22197
-3.1104,-0.15326
-2.9509,0.038685
0.25079,3.6169
2.0596,-2.5606
2.0927,2.4051
0.12654,3.0379
-1.9617,1.7825
-2.2361,1.7792
0.21273,-2.9172
0.68503,-2.6027
-2.0071,-2.6084
-2.5423,1.9256
-1.5718,-2.9199
2.2068,2.8841
2.9926,-0.034197
0.093299,-3.1986
2.7653,0.41559
-0.10327,-3.5111
-0.1545,-2.8122
-1.8145,-2.1357
2.145,-1.8428
-3.4874,-0.24014
0.17211,2.7054
-2.5867,-0.14039
-2.1299,2.5936
2.0924,-2.5316
2.5084,-2.4477
2.156,2.1275
-3.277,0.16255
-2.2439,2.5936
2.1865,-2.1152
-0.2191,2.4617
-2.0001,1.9085
-2.2075,1.9685
-0.83357,-2.6904
1.9859,-1.8174
-0.15807,2.7609
-0.58585,3.0575
-0.043011,-2.9867
-1.7918,-2.3109
-1.6505,2.2007
-1.5777,2.4368
2.2541,-2.353
-2.9137,0.055496
-1.9112,2.3198
0.30991,2.6525
-0.074247,3.1677
-1.9287,2.2414
-2.1629,2.329
-1.9337,1.9806
1.9351,-2.1714
0.31416,2.6396
-0.53847,-2.8986
0.55393,2.8593
-3.046,-0.20072
-0.22199,3.3425
-1.9769,2.1684
-2.2431,-2.1301
-2.9866,0.00042732
3.2842,0.24743
3.3075,0.12944
1.6247,-2.1173
-3.6025,-0.36555
2.009,-2.046
2.3718,1.6935
-0.02058,3.236
-2.8346,-0.035165
1.8414,-2.3195
-2.1685,-1.9826
2.5577,-2.3304
0.11558,3.2967
-2.6231,0.58376
0.31478,3.0249
-1.9451,-2.0244
0.28935,3.0462
-1.899,2.6714
2.564,1.7982
1.8691,2.1843
-1.7728,2.1455
-0.13365,3.0444
3.1698,-0.36636
2.1361,2.128
-1.9672,2.4155
-1.9347,-2.2098
-2.0924,1.7382
-0.35811,-2.933
-2.655,-0.34716
0.30815,3.284
3.1842,0.33821
2.3427,-2.21
2.032,2.2338
2.2616,2.0478
-2.5375,-2.2359
-0.22592,2.4215
-0.39354,-3.5248
-0.084564,-2.4508
-2.5499,0.9949
-3.1424,0.45773
-0.30631,-2.466
-0.088732,-2.7542
-2.0853,1.6117
2.0957,-1.7308
-2.1829,-2.3338
1.7788,-2.3421
-2.7404,-0.14959
7.9685e-07,3.0288
2.412,-1.9428
-1.8587,-1.7974
-0.19653,-2.6489
2.4622,-2.2589
2.0425,2.4865
-2.7427,-0.10752
0.015208,-2.6844
0.50195,3.1372
-0.47611,3.1303
-0.11283,-3.0204
-0.037648,-2.8374
0.51978,-2.7361
-2.381,-2.6194
-2.6755,0.21763
-2.1398,-2.1387
0.26402,-2.9113
-2.9953,0.74437
-2.3069,-1.622
3.0383,0.007024
-1.7666,2.6554
2.0581,-2.3434
2.3581,2.3638
-0.091438,3.1053
-2.9264,-0.1911
0.6029,3.6025
-2.0581,-2.2989
-2.8968,0.20267
-1.8106,-2.5086
-2.213,2.7435
-2.7219,-0.10407
-1.8441,-1.5259
-0.26206,-2.7261
2.7436,0.015886
-2.448,1.7939
2.938,0.20929
0.010351,3.3468
-0.10514,2.3382
-2.516,-2.07
-0.15695,3.2909
2.2919,2.0769
-3.3441,-0.75779
0.13896,2.9957
1.9375,-2.305
-2.8462,0.010515
3.2912,-0.029016
-0.49514,3.0172
0.4857,-3.0157
-1.621,1.7388
2.2112,2.5906
0.088379,-3.0993
2.596,-0.16227
-1.583,-1.9974
2.18,2.4005
-2.0244,2.1267
-2.45,2.3939
-0.14311,2.9193
2.2928,1.6051
-1.9286,2.1608
2.2394,-1.8314
-1.7976,2.1892
0.13793,3.2139
-2.0242,1.7058
-2.4225,-2.0402
2.7821,-1.9883
-0.00063215,-3.4884
2.415,-2.3591
-2.3268,2.2245
3.5202,0.46934
-2.1834,-1.8683
1.9236,2.7236
-2.2581,2.1496
2.1672,-2.2885
1.9262,-1.748
2.4702,-1.8666
2.2655,2.3689
-1.5718,-1.9308
1.9437,1.7265
2.5686,-0.014335
-2.1443,2.2517
-0.25828,3.045
2.2982,-1.6412
-0.29615,3.2085
-0.089254,2.7892
0.30368,3.1546
-1.7978,-2.3448
2.3304,-2.3073
-2.5029,-1.9626
0.14119,3.0916
0.32264,3.2398
2.515,1.6822
-1.8648,-1.6761
-2.0923,1.976
-2.3901,-0.48377
-3.0701,-0.061618
-1.8212,1.8139
-3.0949,-0.12078
-0.067307,-3.5064
-2.9777,-2.4193
-2.5075,1.9861
-3.1114,-0.2563
